Restaurant ID,Restaurant First Active Date,GMV (Gross Merchandise Value) (EUR),Total Sales Before Discount (EUR),Commission (EUR),Bolt Investments to User Discounts (EUR),Restaurant Investments to User Discount (EUR),Net Rate (%),Requested Orders,Total Number of Delivered Orders,Monthly Active Users,New Users,Menu Conversion (%),Availability Rate (%),Menu Photo Coverage (%),restaurant Average Rates,Restaurant Total Rates,Restaurant Avergae Cooking Time
43612,44651,4605.84514,4316.32429,751.0411902,0.61151375,1745.5048,0.07546941,242,241,185,0,0.166208789,0.999497592,0.910714269,4.347826004,100,15.11618233
43253,44650,13902.38271,12979.34284,1955.373952,8.9239117,2.3805,0.06735208,636,631,475,13,0.136648655,0.997389555,1,3.963636398,218,9.515055656
42541,44646,1781.158945,1663.971961,464.5494125,218.8526932,0,0.05961076,89,87,74,9,0.150592223,0.999145985,0.959183693,4.555555344,41,17.26436806
43238,44645,916.63093,870.746651,191.7577353,10.03196747,228.1686,0.12780202,38,37,33,2,0.074950688,0.986968815,0,3.833333254,23,46.32432556
42550,44644,2409.727471,2196.161404,590.2005325,63.817777,0,0.08753386,177,169,124,6,0.170731708,0.979731619,0,4.650000095,93,19.23077011
41720,44643,12167.35613,11400.69516,2318.562366,1326.204449,0,-0.01400618,679,672,471,11,0.231271476,0.976346076,0.582712352,4.766666889,286,11.54761887
42954,44642,936.199505,826.6109,211.958685,38.36195922,118.4427,0.03574746,86,83,75,2,0.124076806,0.687709987,0.146341458,4.142857075,29,10.56626511
40917,44641,7405.261074,6702.036925,1331.69997,324.8261978,0,0.00999487,525,512,393,19,0.242750227,0.95311904,0.870370388,4.805555344,173,8.83203125
42585,44641,451.371033,403.164693,100.7954232,9.04542677,0,0.0633919,35,34,28,3,0.183246076,0.855658591,0.506172836,3.400000095,17,3.441176414
42695,44641,556.141597,507.905951,137.1346072,3.49908748,0,0.0988897,43,43,28,0,0.169960469,0.903582156,0.95101124,5,5,13.41860485
42692,44638,454.951041,415.66098,112.228464,16.28306225,0,0.10384806,33,32,26,0,0.115671642,0.980815947,0.95062834,5,15,10.59375
42797,44638,938.352962,835.745401,235.3432084,20.48150394,77.617,0.0934525,78,78,61,2,0.112244897,0.99343574,0.444444448,3.625,29,6.038461685
42688,44637,590.56852,555.547948,158.0743599,37.18202225,0,0.09511125,54,54,49,3,0.142857149,0.682397306,0.098039217,4.222222328,38,11.12963009
42590,44636,13421.12989,11988.51483,3351.501172,367.7478006,0,0.07165819,948,947,646,14,0.278973758,0.909999132,0.479999989,4.817073345,395,20.35902786
42588,44635,2729.412672,2570.086305,422.9483785,5.03493868,0,0.06208894,152,152,132,7,0.228915662,0.988153934,0.775862098,3.75,75,24.55920982
42538,44635,2329.012277,2220.188287,454.457191,14.68610394,638.3034,0.11152194,121,120,107,3,0.152368754,0.969129026,0.631578922,3.857142925,54,24.79999924
41911,44632,2257.194249,2091.307195,371.2063963,173.846722,98.8806,0.00977868,132,126,115,7,0.23247233,0.82299912,0.362068951,4.142857075,29,9.936508179
39385,44632,1205.429355,1124.991752,204.7436216,20.79088677,0,0.05204627,61,60,48,1,0.076154806,0.986180007,1,4.166666508,25,11.28333378
42313,44631,4558.207029,4335.859643,715.6211375,4.4721437,0,0.07332459,244,242,181,2,0.323568583,0.982530594,0.775862098,4.043478489,93,26.72727203
42312,44631,5526.446716,5182.134494,862.8029161,14.04530944,0,0.06670008,317,317,252,10,0.240881458,0.992979169,0.775862098,3.75757575,124,22.51104164
42308,44630,5759.343779,5437.64282,904.9791023,13.03895795,0,0.0612376,315,315,250,15,0.247438923,0.982449055,0.775862098,3.75,165,22.32380867
42310,44630,6668.624319,6353.014805,1059.654105,11.0400606,0,0.07619474,368,366,288,8,0.273273259,0.928387344,0.775862098,3.578947306,136,14.52459049
42302,44630,1535.750194,1491.12889,241.5637377,0,596.4516,0.10753179,43,40,39,1,0.024179621,0.986276329,0.715447128,4.333333492,13,15.42500019
42307,44630,1336.002369,1333.626782,138.9018422,0,0,0.10396826,69,69,53,2,0.311926603,0.978387058,0.775862098,,0,24.95652199
42311,44630,6746.581407,6442.215049,1063.304687,17.85570336,0,0.07599861,397,395,302,7,0.298033297,0.976229787,0.775862098,4,116,21.56202507
42318,44630,341.652386,341.164915,35.81705004,0,0,0.10483477,19,18,14,3,0.322033912,0.991305709,0.775862098,,0,71.05555725
42315,44630,4131.586914,3931.291449,684.1222809,29.05139106,712.6909,0.07474506,246,244,201,3,0.240157485,0.983148456,0.775862098,3.882352829,66,22.24590111
42317,44630,887.371197,886.266761,92.48940055,0,0,0.10422854,55,55,43,1,0.333333343,0.995393693,0.775862098,,0,47.0727272
42316,44630,9144.406448,8665.571018,1416.858213,22.1679586,0,0.06483209,542,540,406,5,0.327471197,0.991101027,0.775862098,4.238095284,178,13.97037029
42314,44630,6368.002044,6029.001505,1004.710353,13.32632356,0,0.06957935,354,354,278,5,0.278959811,0.999174714,0.775862098,3.75,120,18.35875702
42309,44630,3957.083684,3705.408761,617.2701869,3.15399969,0,0.06096663,221,221,175,6,0.246651784,0.948951006,0.775862098,4.190476418,88,21.61990929
41914,44627,6123.900067,5721.747198,900.4106131,33.01861394,2258.4561,0.0472273,283,274,221,0,0.209603652,0.973956943,0.882352948,4.325581551,186,29.40876007
41750,44624,3131.090869,2849.933854,495.9074225,0,1145.805,0.05167979,161,158,140,7,0.097205348,0.995563209,0.941176474,4.333333492,91,19.37974739
41874,44624,5918.433441,5754.339222,1029.987823,816.3486656,442.1274,-0.01008794,194,193,153,4,0.130639732,0.987393081,0.718446612,3.764705896,64,22.68911934
41293,44623,8929.577274,8176.718341,1451.266478,50.46334499,3270.9139,0.04868274,527,525,417,15,0.188916877,1,1,4.333333492,208,7.022857189
41890,44623,161.000805,152.537969,21.35807817,29.98538922,0,-0.05358551,8,8,8,2,0.039408866,0.987616062,0.050847456,,0,38.125
41886,44623,3418.154544,3203.883158,587.5534523,0,1303.306,0.08333824,195,189,155,4,0.052588332,0.980824232,0.14705883,3.727272749,82,9.555555344
41717,44621,5146.183602,4816.684693,1435.523103,209.273188,0,0.15240186,267,266,213,6,0.208661422,0.932906926,0.74000001,4.699999809,94,16.8345871
41292,44621,10933.51566,10058.00434,1776.411839,55.55281044,4023.4348,0.0519674,600,594,483,9,0.149063677,0.998688996,1,4.300000191,215,8.607744217
41525,44617,1681.238531,1515.414502,404.1730648,66.15403415,0,0.06885358,126,125,103,1,0.168224305,0.979742348,0.285714298,4.444444656,40,15.87199974
41290,44615,564.419794,526.011813,144.7336233,44.23159735,0,0.06759478,42,42,39,4,0.172131151,0.91277355,0.064285718,5,10,20.8571434
40385,44610,118.254545,103.440859,25.86280338,16.88775706,0,-0.04017285,10,8,7,1,0.077586204,0.94712013,0,3,3,8.25
40665,44610,176.863001,162.240746,32.45405297,0,0,0.07947837,16,16,15,0,0.118518516,0.970505536,0.750712931,,0,7.4375
40178,44608,1309.862884,1244.578371,372.2660394,50.20544729,0,0.14644843,84,84,64,4,0.158790171,0.999530792,0.025806451,4.428571224,62,15.34523773
40660,44607,1291.91246,1207.671728,357.4846211,88.35164277,0,0.10392062,91,91,65,11,0.254901975,0.995068431,0.258433402,4.333333492,13,7.340659142
40673,44607,952.935841,865.374403,163.7933627,7.35474502,213.2953,0.06330275,60,60,49,4,0.090214066,0.984530151,0.125,3.599999905,36,15.21666622
39884,44603,7615.200115,7195.155246,1589.676836,868.1447346,0,0.00589856,418,409,335,9,0.298636049,0.997662187,0.980042756,4.515151501,149,12.17359447
40401,44602,610.587522,558.653754,148.0271306,32.49805165,0,0.08603648,28,28,22,2,0.064814813,0.998319805,0,4.5,9,24.25
40371,44602,751.637057,701.885335,189.5090403,17.32212952,0,0.1220232,45,44,34,1,0.143322483,0.922771513,0,3.666666746,22,14.25
39096,44594,20014.79058,18825.2454,3262.653191,-2.12349391,7533.6613,0.08238989,794,790,596,7,0.223287284,0.952149808,0.24166666,4.233766079,326,27.94936752
38188,44594,2656.253371,2461.016213,559.2557556,202.5763709,0,0.02035796,251,246,201,16,0.361918598,0.86574024,0.743243217,4.166666508,125,11.9308939
39668,44594,4202.280407,3829.768219,1033.552841,55.86332945,0,0.09454273,335,335,153,2,0.159826174,0.977779806,0.019211527,4.636363506,153,3.137313366
39667,44593,125.166283,116.606595,31.48378057,17.92825323,0,0.0125173,10,8,8,1,0.065789476,0.928828299,0,4.5,9,15.375
39471,44591,14681.0354,13868.15817,2494.709245,647.7224968,2828.7964,0.04956497,741,736,559,14,0.284336418,0.958335221,0.63499999,4.015384674,261,17.48913002
39382,44590,1563.2988,1453.057238,264.4477287,29.40564188,0,0.04058052,91,90,78,1,0.108591884,0.996554971,1,4,44,9.044444084
39389,44589,2513.356911,2296.286021,591.3863796,59.79765125,0,0.08658547,198,196,142,6,0.319738984,0.966895759,0,4.076922894,53,15.73469353
37675,44588,2444.36385,2365.987563,335.2418088,103.7819408,0,0.09469125,160,160,121,3,0.193195626,0.862670958,0.90322578,,0,24.70624924
39024,44588,998.292904,894.016331,223.5030351,57.63771661,0,0.02606173,75,75,65,3,0.162337661,0.994509399,0.535064936,4.142857075,29,8
39388,44588,1828.587823,1733.73274,447.9632861,119.4135366,204.7446,0.09954281,88,87,75,2,0.190889373,0.940064132,0.907692313,4.285714149,30,20.25287437
39026,44587,1523.943618,1427.790875,370.6410672,114.6965474,0,0.06453067,103,103,90,4,0.242924526,0.998643219,0.958333313,3.900000095,39,15.47572803
38724,44582,2514.068202,2269.055362,590.036475,173.6579914,0,0.03630967,247,244,191,16,0.335607082,0.995001435,0.121951222,4.323529243,147,6.0204916
38725,44582,2865.706278,2609.350439,686.5070285,116.2383923,0,0.07580142,279,276,189,8,0.341708541,0.98316431,0.121951222,3.870967627,120,7.134057999
38726,44581,3126.508991,2786.077032,740.7993991,139.9326347,0,0.06237012,230,228,152,15,0.282338321,0.926337957,0,3.882352829,66,13.1184206
38730,44581,10838.64383,10295.50382,1811.907227,47.28987949,4118.2232,0.09530517,462,458,339,4,0.195142731,0.994918227,0,4.533333302,204,20.10917091
38716,44581,4350.694109,4146.351849,1006.249625,160.1366383,367.0289,0.12560024,178,170,137,5,0.216748774,0.931860626,0.366336644,4.307692528,56,23.4352932
37630,44580,234.710228,217.627377,50.06021316,25.17418866,0,-0.00937003,20,19,13,0,0.128378376,1,0.760830879,4.5,9,23.31579018
38008,44580,733.825893,674.678649,155.1772627,38.63522443,0,0.04240294,56,55,37,0,0.270531386,0.973888934,0.871794879,3.5,7,10.81818199
38252,44579,514.569288,465.833109,104.5146107,18.89404293,0,0.05684965,48,48,31,1,0.206896558,0.946717799,0.645569623,2.75,11,7.041666508
35438,44579,293.610921,251.784493,68.6986955,9.90314696,21.0803,0.04475361,26,25,25,2,0.084967323,0.996547461,0.96825397,3.599999905,18,10.64000034
38347,44575,233.700001,208.241068,35.81882973,1.57068707,0,0.02681206,15,14,13,0,0.06849315,1,1,3,3,27
37284,44575,196.376934,184.641579,53.19718277,1.57456417,0,0.19316085,16,15,11,1,0.073394492,0.991659641,0.310177714,1,1,14.26666641
38366,44575,19.005981,16.406981,2.87069509,0.52443366,0,-0.01263298,1,1,1,0,0.007407407,0.999965429,1,,0,36
38186,44575,2807.183455,2562.361596,582.760668,139.0882523,0,0.03439116,280,274,196,9,0.36125654,0.960453212,0.743243217,3.794117689,129,7.572992802
38342,44575,732.291007,653.936541,112.7960387,1.04686067,0,0.04583065,40,40,23,0,0.096153848,1,1,3.666666746,11,20.57500076
38192,44575,625.230477,561.726652,127.4166701,20.63188524,0,0.04075715,55,54,44,2,0.194346294,0.963699579,0.645569623,4.375,35,7.518518448
37367,44575,661.319707,569.893356,131.079397,40.72685893,0,-0.00110202,53,51,43,9,0.285714298,0.950638294,0.743243217,3,18,5.960784435
38380,44575,1302.955081,1234.07093,212.72373,5.76880706,0,0.07850423,60,60,47,1,0.105820104,0.999959588,0.864197552,4.666666508,14,26.13333321
38375,44575,598.826648,566.346633,99.11740124,7.89088854,0,0.04181539,36,36,33,1,0.091139242,1,1,5,15,36.58333206
38343,44575,407.495703,383.497695,67.81627039,1.57885426,0,0.09229807,17,17,17,0,0.063670412,0.999956191,1,4,4,25.94117737
38364,44575,207.406328,196.99573,34.4726565,3.14741677,0,0.03162287,11,11,11,0,0.052631579,1,0.864197552,2.5,5,42.72727203
38373,44575,132.129593,125.670172,21.98970389,0,0,0.09075919,6,6,6,1,0.017699115,0.999964654,1,,0,28
38372,44575,444.253367,405.746943,71.01331688,4.58376329,0,0.03860759,27,27,24,0,0.075630255,1,1,4.25,17,30.74073982
38345,44575,402.867618,379.805921,65.81117921,3.68223852,0,0.06017703,23,23,21,0,0.070121951,1,1,4,12,24.82608604
38386,44575,700.412162,663.356945,114.0547356,4.20776298,0,0.07271704,38,38,31,0,0.074656188,1,0.864197552,2.799999952,14,26.10526276
38352,44575,185.406733,172.041012,30.10823303,0.52195852,0,0.06374357,11,11,9,0,0.05882353,1,1,3,3,26.36363602
38387,44575,802.679641,771.005299,132.922751,3.14620373,0,0.0838806,45,44,39,2,0.077854671,1,0.864197552,3.5,7,26.61363602
38350,44575,208.343146,189.623205,33.18775209,1.04973822,0,0.0761108,10,10,8,0,0.084033616,1,0.864197552,2,2,18.5
38367,44575,138.6507,132.041523,23.10832236,0,0,0.08124022,6,6,6,0,0.029850746,1,1,,0,48.33333206
38378,44575,828.887889,775.788301,135.1138805,4.72765042,0,0.07308786,39,39,28,1,0.085526317,1,0.864197552,4,8,23.71794891
38374,44575,330.494905,313.706416,54.89847026,0,0,0.1005734,19,18,13,1,0.055555556,0.999022901,1,5,10,27.88888931
38348,44575,0,0,0,0,0,,0,0,0,0,0,1,1,,0,
38351,44575,157.572193,148.741634,26.02926815,0,0,0.0943092,6,5,2,0,0.050847456,0.999228895,1,,0,29.39999962
38370,44575,236.596407,225.89911,39.53234145,2.09036503,0,0.08299886,11,11,11,0,0.033950616,1,0.864197552,5,5,25.45454597
37627,44567,2038.071944,1904.850911,559.5477991,77.9693971,0,0.12397733,180,176,129,4,0.278740168,0.966763735,0.272727281,4.666666508,70,10.10795498
37670,44566,1482.367533,1303.085762,381.6079511,22.78278084,32.4364,0.08851344,127,126,91,4,0.245614037,0.928893745,0.878669262,3.733333349,56,16.36507988
37368,44563,2554.805167,2316.976979,531.1550162,109.7659225,0,0.01794735,223,223,162,8,0.386481792,0.984830499,0.743243217,3.5,63,8.964125633
37374,44560,9703.161268,9130.548138,1575.111822,683.3802874,620.7421,0.00370772,565,549,402,9,0.315489739,0.973032475,0.362068951,3.882352829,132,10.91803265
37371,44560,714.262453,669.200607,165.2015977,11.00646467,0,0.10997521,52,52,37,1,0.178082198,0.936646402,0,3.333333254,10,39.55769348
37120,44558,2026.007885,1759.113768,521.7608848,89.51679366,0,0.07300457,165,163,135,15,0.104591839,0.946545959,0.380952388,4.125,66,17.52760696
36367,44554,1000.779963,943.859981,281.5663555,33.68736753,0,0.15550131,75,74,52,3,0.228840128,0.995856285,0.132530123,4.222222328,38,9.02702713
36654,44553,15918.92346,15152.05589,2695.635968,1.67740767,6061.8628,0.10576539,540,534,448,17,0.138831437,0.972638428,0.752019882,4.318181992,190,14.95131111
35519,44552,3892.898513,3654.076632,746.1684762,101.982509,637.4728,0.06458538,255,254,189,5,0.25024727,0.991331339,1,4.400000095,88,12.52362251
36953,44552,357.58732,333.414901,58.35374444,3.13024609,0,0.05941295,24,23,21,0,0.074534163,0.999941051,1,3.5,7,21.78260803
36957,44552,355.062013,318.743054,55.77370691,1.56866122,0,0.0675932,25,23,21,2,0.091575094,1,1,5,5,21.21739197
36954,44552,49.171809,45.720586,7.34994401,1.22151484,0,0.05998327,4,4,4,0,0.028985508,1,1,4,8,22
36950,44552,600.442455,566.114246,97.7487709,2.6254488,0,0.06256589,37,36,27,1,0.094387755,1,1,4,8,28.08333397
36526,44552,1278.155095,1210.308285,211.8162995,4.1898195,0,0.08309231,63,63,46,0,0.087078653,1,0.864197552,3.799999952,19,28.7142849
36955,44552,101.159519,96.615381,16.90768508,0,0,0.10530279,5,5,5,1,0.040650405,1,1,,0,22.20000076
36949,44552,729.225447,689.844932,120.7247403,3.15614597,0,0.0860839,38,35,27,1,0.088516749,0.990844846,1,4,12,20.4285717
36946,44552,892.449414,852.981823,149.2822904,4.1914827,0,0.07191254,47,47,35,2,0.087286524,1,1,4.625,37,26.31914902
36525,44552,1356.136235,1290.986487,225.9267016,6.79453316,0,0.08684655,62,61,54,5,0.102141678,1,0.864197552,3.333333254,30,20.11475372
36956,44552,363.462819,345.443808,59.78015252,3.15094005,0,0.07219428,20,19,18,0,0.061093248,0.998979628,1,4.333333492,13,26.21052551
36087,44544,1071.435354,1002.324065,300.2100872,60.39690485,0,0.1047161,86,86,66,3,0.207228914,0.920518577,0.00621118,4.5,27,13.2441864
36106,44544,1400.399772,1344.284681,339.6047675,84.33265014,0,0.12240477,47,44,37,0,0.137426898,0.757659435,0.641025662,4.800000191,24,15.13636398
36103,44544,21.198052,20.672794,5.37492643,0.52525772,0,0.18141108,1,1,1,0,0.016393442,0.762783229,0.104651161,,0,13
35422,44541,2261.286842,2083.965815,601.9256361,25.24014547,0,0.13115003,151,149,92,2,0.205594406,0.991468251,0.305555552,4.150000095,83,18.59060478
35709,44540,470.632818,448.417963,78.48256188,3.14252254,0,0.07334931,30,28,28,2,0.055970151,0.999984562,1,3.25,13,23.2142849
35712,44540,233.18282,218.958317,36.3501087,0,0,0.08731963,13,13,12,0,0.051383398,1,1,,0,24.69230843
35713,44540,1479.991321,1378.496653,241.2311439,7.35547083,0,0.07240083,85,85,66,3,0.10268949,1,1,3.5,35,23.1294117
35710,44540,744.788312,717.628647,124.7845498,4.72632785,0,0.08237474,41,41,36,1,0.064465411,1,1,3.857142925,27,26.78048706
35437,44538,370.385722,334.454758,75.61572366,14.09887203,0,0.06025636,32,32,30,2,0.24060151,0.776217997,0.753424644,2.5,15,13.53125
35439,44538,2109.268556,1933.709397,546.7399586,84.31193907,32.5498,0.10419296,143,140,127,9,0.166666672,0.955423832,0.622641504,4.666666508,70,33.68571472
35466,44538,1601.258416,1485.886849,307.4697521,70.80790283,256.0082,0.05181172,72,70,63,2,0.06122449,0.995422482,0.666666687,4.833333492,29,12.0714283
35427,44538,1086.546366,998.502138,229.2727909,11.03489514,149.3304,0.07500155,83,83,67,1,0.147424504,0.950796425,0.025595086,4.599999905,23,26.33734894
35453,44536,2325.694787,2221.999507,388.8564914,12.59905841,0,0.08417266,114,114,96,6,0.100440532,1,0.864197552,4.666666508,42,26.35087776
33536,44536,3414.281726,3208.514854,795.0364197,188.4502029,0,0.08655537,160,159,123,12,0.210596025,0.810260475,0.03773585,4.636363506,51,27.73584938
35436,44536,1135.424462,1101.994003,297.538382,30.86930112,0,0.19195337,27,26,19,0,0.067839198,0.938345551,0.814814806,5,5,20.34615326
34899,44536,3247.596544,3026.20744,898.6642396,206.920366,0,0.09795318,241,233,189,5,0.253191501,0.98182255,0.388888896,4.166666508,100,26.81545067
34314,44536,1341.874206,1238.966078,369.6872436,18.63160377,0,0.14495672,111,109,58,3,0.275949359,0.993884146,0.532258093,4.777777672,43,13.47706413
33509,44534,3000.356499,2793.876305,803.1110909,84.36573762,96.2164,0.1319799,224,222,185,7,0.238551646,0.977222979,0.566584468,3.333333254,80,21.62612534
34533,44533,2067.309497,1966.431742,530.936607,104.7019565,0,0.12520364,101,98,75,6,0.161858976,0.959488213,0.630434811,4.400000095,22,10.61224461
34317,44532,397.635784,382.861422,99.54396951,48.5500345,0,0.07519336,11,10,8,1,0.037974682,0.957774341,0,5,5,19.60000038
33547,44531,22.216173,20.530115,5.13305735,0,0,0.07817499,9,2,2,2,0.064000003,0.957600355,1,,0,0
34542,44531,7238.205266,6540.589311,1639.001317,137.6925584,915.7559,0.09595735,555,549,332,10,0.300436199,0.943802774,0.400000006,4.175000191,167,11.01457214
33545,44531,116.255315,106.449379,26.60191227,0,0,0.09958217,8,8,7,0,0.049689442,0.702858627,1,,0,233
34535,44526,40.091368,39.044977,11.71349294,0,0,0.24489612,2,2,2,0,0.083333336,0.493059665,0.978260875,,0,19.5
34540,44526,1369.315673,1270.519287,347.8127666,39.80201904,111.1441,0.11238728,96,96,90,0,0.108720273,0.998237967,0.03292181,3.888888836,35,9.052083015
34510,44525,2766.064634,2617.411653,592.9818261,55.35426896,613.2624,0.10465163,166,165,150,4,0.16007714,0.953198075,0.600000024,3.5,42,13.50909138
34315,44524,253.257933,242.039582,62.93029144,0.52209314,0,0.18593724,10,9,8,0,0.05235602,0.957723856,0,,0,19.11111069
29899,44523,255.320424,229.842221,57.46055528,4.886957,0,0.090682,18,17,11,0,0.068548389,0.96279937,1,5,10,20.23529434
33979,44518,3110.228529,2890.459441,780.6410413,52.11040698,273.8554,0.11543719,231,229,183,3,0.205516011,0.961808562,0.020408163,3.666666746,66,8.497817039
30720,44517,12954.79224,12261.77899,2540.162813,1722.224671,0,-0.02160176,687,686,486,18,0.375964731,0.964072108,0.560000002,4.35185194,235,13.52769661
32969,44516,10175.49778,9573.790376,2115.57914,203.8232605,1792.7778,0.08875405,630,625,465,13,0.33727175,0.929570258,0.551724136,4.557376862,278,19.23040009
33007,44510,7065.643337,6639.778614,968.097088,3.67705727,2239.4874,0.04239907,438,435,356,12,0.270136297,0.924147189,0.362068951,3.95348835,170,14.38390827
33010,44509,179.776256,168.453032,22.7123498,0,68.4001,0.03063914,8,8,8,0,0.121212125,0.19898653,0.362068951,,0,16.125
33005,44509,8675.01617,8178.48352,1194.156547,1.18948122,2837.8952,0.05039384,509,494,389,12,0.301909298,0.980184972,0.362068951,4.05405426,150,14.77935219
32715,44504,1915.753081,1798.322217,501.6812338,79.3917983,0,0.11626492,144,142,113,4,0.258064508,0.991701186,0.065789476,4.166666508,25,12.79577446
31657,44502,4117.32405,3719.036319,983.0412906,89.39283174,587.3876,0.09711757,309,309,198,13,0.261642665,0.986685038,0.625978112,4.599999905,138,6.388349533
31971,44502,1760.596604,1668.597703,325.7363268,10.88687082,356.9855,0.09590659,87,84,78,0,0.134585291,0.887551785,0.452830195,4.75,38,18.41666603
31970,44497,1192.347299,1129.3682,338.8104606,77.4380897,23.656,0.14250309,50,46,44,5,0.053964756,0.96085,0.924697459,4.5,27,44.95652008
31917,44497,4087.233721,3793.113565,975.8031208,152.7340801,0,0.08761499,371,371,265,9,0.379772961,0.996247768,0.471698105,4.444444656,160,10.11859798
31946,44497,28606.0907,26722.39868,3997.501854,1.28725052,3487.9348,0.04928779,1302,1294,936,9,0.203093261,0.918099284,1,4.267716408,542,11.744977
31670,44495,12956.63169,11974.4165,2635.730118,101.4218069,3167.9238,0.10221849,577,576,429,13,0.16997923,0.988339603,0.197183102,4.079999924,204,16.37326431
29500,44491,1467.077541,1368.249456,334.0658122,85.86278837,0,0.08081812,72,68,57,3,0.155701756,0.989134908,1,3.666666746,11,27.83823586
31305,44491,4028.886668,3748.585835,1115.540446,220.7053021,0,0.10593187,288,288,204,9,0.248055309,0.990616679,0.110169493,4.28125,137,10.81597233
31039,44488,1620.894833,1512.478648,422.677053,26.09968661,0,0.12251342,114,114,50,2,0.259174317,0.98455447,0,4.5,18,13.76315784
31033,44488,2546.04211,2159.289343,588.8619549,30.01032342,208.9827,0.04844337,242,229,197,6,0.173410401,0.692294538,0.122448981,3.666666746,99,10.64192104
28055,44485,6649.848091,5950.943476,1365.921252,431.6739252,100.689,0.02008133,411,406,348,11,0.164389074,0.955901384,0.929824591,4.04651165,174,21.18472862
30758,44485,432.681763,395.62648,77.25004484,1.04711452,79.1257,0.07409578,18,18,16,0,0.035225049,0.9716869,0.738461554,,0,15.94444466
29023,44483,2044.771624,1831.235961,454.5482295,67.79615033,0,0.06729864,131,117,100,2,0.170532063,0.987808466,0.645137906,4.454545498,49,22.38461494
28912,44483,659.440724,585.496562,143.822451,17.07537444,0,0.06171365,41,39,37,2,0.099273607,0.980886042,0.439999998,3.166666746,19,24.97435951
29891,44475,3238.999473,3054.259822,529.2539966,3.15777466,1227.1359,0.06711233,161,161,137,4,0.128594249,0.997263134,0.409638554,3.857142925,27,15.48447227
29650,44474,4677.858447,4281.577929,1272.844172,200.2384539,0,0.09606953,422,421,295,8,0.407443672,0.990788817,0.733333349,4.270270348,158,9.6912117
29890,44474,5243.866581,4907.239674,850.8382948,1.05497858,1970.9588,0.06976203,268,267,222,4,0.147171885,0.998236835,0.409638554,4.041666508,97,14.95880127
27626,44472,5585.239638,5143.795787,1046.451056,630.3673413,0,-0.03168898,321,318,263,21,0.265833348,0.995349526,1,3.409090996,75,13.85534573
22063,44468,1873.403545,1737.353336,485.1763773,148.3901092,0,0.09688718,80,80,66,6,0.087051146,0.975298166,0.845070422,5,30,22.16250038
29412,44467,711.86664,649.698057,128.4875626,6.08666799,193.8774,0.07623727,41,41,36,2,0.111111112,0.848140538,0.636363626,4.5,18,15.85365868
29498,44467,2769.882987,2539.684567,755.6092539,121.9851574,0,0.11720122,187,187,157,4,0.287692308,0.99123919,0.24835743,4.375,70,11.85026741
29089,44462,462.887047,427.157211,113.7407861,15.68050908,0,0.09788594,37,37,33,3,0.201086953,0.885224819,0.138461545,4,16,11.35135174
28554,44460,845.988736,790.477856,229.8465079,24.65091471,0,0.13938443,62,60,42,0,0.257261425,0.878518224,0,4.5,9,12.46666622
28415,44455,554.338864,513.87068,102.8007164,4.21174929,0,0.04118262,49,49,41,2,0.324503303,0.903821409,0.75333333,,0,10.30612278
21233,44449,202.573141,180.441184,45.12574724,0.9281457,0,0.04967588,20,18,15,1,0.073529415,0.724805951,1,2,4,22.94444466
28120,44449,11080.20577,10368.19039,1984.527692,205.7640009,1971.2151,0.05742607,845,842,492,8,0.392874122,0.998451829,0.357894748,4.293103218,249,19.13301659
24495,44446,4078.044689,3673.208215,906.1380522,176.50177,0,0.0502288,303,273,231,13,0.235486507,0.946117461,0.484523803,3.931034565,114,22.54212379
27798,44443,2359.474042,2242.329608,574.8301586,62.70589674,233.5255,0.12279345,142,142,115,1,0.22575517,0.998525321,0,4.230769157,55,14.35211277
23061,44441,796.837331,721.260225,180.3187589,0,0,0.08112167,66,63,54,2,0.093123212,0.970449984,1,5,10,16.25396919
27431,44440,935.247877,856.821554,205.6371729,27.90920466,0,0.07212144,75,71,57,1,0.201086953,0.994927883,0.341269851,3.25,26,11.69014072
27422,44435,732.244425,683.42745,164.0225877,31.33709763,0,0.0800538,50,49,43,0,0.205761313,0.996580184,0.341269851,4.400000095,22,11.97959137
27425,44435,1409.907105,1319.183412,309.9263816,57.49456999,0,0.0651363,104,104,84,4,0.245823383,0.975972235,0.341269851,4,48,13.04807663
27428,44435,626.003798,571.975522,136.5443645,11.18982984,0,0.06099579,53,52,27,1,0.28191489,0.97171402,0.341269851,3.857142925,27,11.78846169
27417,44434,10899.0511,10358.38968,2145.240294,60.06160486,3107.5175,0.11067539,566,563,403,4,0.266193867,0.984557688,0.09375,4.327586174,251,19.04440498
27132,44432,2412.276004,2220.395758,566.308494,29.49244443,345.9522,0.10244677,168,168,117,6,0.142252326,0.939245164,0.456769973,4.583333492,55,17.08333397
27156,44432,3337.407625,3128.142595,565.1329983,11.01843031,1231.2136,0.08007645,160,156,133,5,0.057593543,0.819205701,0.595980585,3.909090996,43,25.91666603
26774,44428,218.010585,197.317878,57.21753858,10.60024834,0,0.09702403,15,14,10,2,0.07692308,0.988913,0,,0,17.1428566
27040,44428,1040.304023,982.614137,275.1319585,65.99144909,0,0.1166547,50,46,37,3,0.06477733,0.98975563,0.928571403,3,21,14.652174
27035,44428,1925.881167,1799.366196,539.8098593,92.9194226,0,0.11283794,141,140,110,3,0.20408164,0.997788668,0,3.666666746,44,7.471428394
